Drebbel D,10.77,2090,2047
Drebbel E,59.8,2056,2051
Drebbel F,15.02,2164,2125
Drebbel G,16.58,2154,2141
Drebbel H,9.57,2152,2108
Drebbel J,12.99,2041,2090
Drebbel K,32.51,2086,2081
Drebbel L,9.26,2065,2085
Drebbel M,7.08,2215,2101
Drebbel N,8.7,2039,2101
Drebbel P,4.88,2049,2076
Dreyer,63.84,4433,1276
Dreyer C,35.44,4452,1264
Dreyer D,24.88,4477,1269
Dreyer J,26.85,4456,1296
Dreyer K,21.56,4444,1292
Dreyer R,18.08,4392,1304
Dreyer W,30.74,4413,1252
Drude,27.13,1410,2057
[Drude S],0,1355,2074
Dryden,54.45,382,1971
Dryden S,34.48,336,1984
Dryden T,34.8,339,1967
Dryden W,19.12,343,1945
Drygalski,162.49,1485,2713
Drygalski P,27.98,1285,2736
[Drygalski Q],0,1090,2738
Drygalski V,21.23,1384,2694
Dubyago,48.12,3999,1370
Dubyago B,33.96,4005,1391
Dubyago D,14.09,4018,1417
Dubyago E,12.6,3984,1416
Dubyago F,9.89,3991,1410
Dubyago G,7.56,3983,1411
Dubyago H,6.88,3987,1403
Dubyago J,11.67,3992,1393
Dubyago K,8.63,3973,1416
Dubyago L,6.11,3970,1409
Dubyago M,8.65,3970,1399
Dubyago N,7.15,3951,1417
Dubyago R,9.07,3942,1400
Dubyago T,10.71,4036,1362
Dubyago V,10.97,3997,1346
Dubyago W,8.87,3996,1336
Dubyago X,8.41,4048,1336
Dubyago Y,6.91,3971,1372
Dubyago Z,8.81,4015,1378
Dufay,36.11,5593,1351
Dufay A,17.01,5611,1291
Dufay B,21.22,5619,1306
Dufay D,27.91,5610,1340
Dufay X,40.56,5580,1325
Dufay Y,15.25,5578,1308
Dugan,49.65,4530,414
Dugan J,12.83,4606,457
Dugan X,14.21,4450,355
[Dumas],0,4187,1525
Dune,0.38,2939,1023
Dunér,65.07,5751,725
Dunér A,37,5756,686
Dunthorne,15.12,2373,1922
Dunthorne A,5.57,2357,1901
Dunthorne B,6.4,2373,1942
Dunthorne C,6.69,2359,1911
Dunthorne D,6.05,2335,1919
Dyson,63.14,933,466
Dyson B,49.64,988,427
Dyson H,20.96,1050,491
Dyson M,31.5,936,509
Dyson Q,93.24,862,493
Dyson X,25.81,912,444
Dziewulski,68.9,4464,1104
Dziewulski Q,28.23,4455,1111
Earthlight,0.21,2938,1023
Eckert,2.62,3814,1164
Eddington,120.13,1728,1096
Eddington P,11.43,1742,1104
Edison,62.72,4468,1042
Edison T,48.82,4436,1044
Edith,6.92,4517,1852
Egede,34.18,3050,660
Egede A,12.27,3048,615
Egede B,7.27,3023,631
Egede C,5.79,3088,637
Egede E,3.62,3047,644
Egede F,4.31,3080,608
Egede G,7.34,2991,608
Egede M,4.06,3075,644
Egede N,3.48,3058,644
Egede P,3.58,3048,675
Ehrlich,33.58,124,787
Ehrlich J,24.45,150,798
Ehrlich N,20.22,112,817
Ehrlich W,25.71,98,764
Ehrlich Z,29.71,126,766
Eichstadt,49.57,1625,1802
Eichstadt C,13.1,1650,1788
Eichstadt D,7.1,1662,1815
Eichstadt E,16.91,1625,1823
Eichstadt G,11.16,1586,1799
Eichstadt H,10.82,1600,1745
Eichstadt K,13.79,1546,1732
Eijkman,56.36,600,2451
Eijkman D,25.25,689,2433
Eimmart,44.99,3917,1056
Eimmart A,7.34,3931,1054
Eimmart B,12.19,3948,1098
Eimmart C,22.68,3860,1081
Eimmart D,11.78,3985,1072
Eimmart F,8.3,3874,1067
Eimmart G,14.23,3917,1032
Eimmart H,16.89,3909,1086
Eimmart K,13.81,3966,1118
Einstein,181.47,1462,1174
Einstein A,50.48,1468,1173
Einstein R,19.84,1410,1219
Einstein S,19.63,1413,1198
Einthoven,73.94,4641,1521
Einthoven G,32.28,4675,1527
Einthoven K,21.63,4665,1572
Einthoven L,15.03,4657,1573
Einthoven M,58.58,4640,1563
Einthoven P,18.49,4621,1553
Einthoven R,13.37,4599,1537
Einthoven X,44.51,4626,1501
Elbow,0.34,2938,1024
Elger,21.51,2403,2006
Elger A,8.11,2380,2038
Elger B,8.8,2366,2034
[El Greco],0,3435,1216
Ellerman,46.21,954,1847
[Ellerman Q],0,896,1886
Ellison,36.99,1151,561
Ellison P,31.91,1119,598
Elmer,16.86,4227,1604
Elvey,80.21,1270,1296
Elvey G,13.48,1312,1316
Elvey K,21.64,1296,1344
Emden,114.64,56,436
Emden D,44.85,140,418
Emden F,18.71,142,432
Emden M,27.61,48,467
Emden U,39.07,5732,414
Emden V,34.47,5725,395
Emden W,21.65,5737,387
Emory,0.55,3372,1118
Encke,28.27,2293,1367
Encke B,10.89,2292,1402
Encke C,8.72,2297,1429
Encke E,8.73,2237,1434
Encke G,7.22,2259,1363
Encke H,3.51,2282,1376
Encke J,5.13,2247,1356
Encke K,4.49,2284,1418
Encke M,3.29,2318,1368
Encke N,3.88,2286,1367
Encke T,94.68,2274,1388
Encke X,2.97,2235,1425
Encke Y,2.88,2297,1346
End,0.06,3128,1583
Endymion,122.1,3784,582
Endymion A,29.75,3881,566
Endymion B,59,3964,482
Endymion C,32.74,3849,506
Endymion D,22.61,3874,603
Endymion E,18,3940,583
Endymion F,10.97,3898,536
Endymion G,14.11,3769,537
Endymion H,15.87,3778,624
Endymion J,66.05,3691,584
Endymion K,6.65,3715,621
Endymion L,9.56,4022,552
Endymion M,9.35,4017,597
Endymion N,8.63,3994,602
Endymion W,10.61,3993,596
Endymion X,5.98,3680,593
Endymion Y,6.57,3808,548
Engel'gardt (Engelhardt),43.51,328,1354
Engel'gardt (Engelhardt) B,121.21,349,1315
Engel'gardt (Engelhardt) C,45.93,362,1290
Engel'gardt (Engelhardt) J,19.4,389,1393
Engel'gardt (Engelhardt) K,18.58,351,1400
Engel'gardt (Engelhardt) N,27.01,326,1374
Engel'gardt (Engelhardt) R,16.31,286,1369
Eötvös,101.8,5031,2010
Eötvös B,20.76,5046,1968
Eötvös D,19.01,5068,1993
Eötvös E,25.78,5098,1993
Eötvös F,23.24,5068,2016
Eötvös T,13.3,4982,2010
Epigenes,54.51,2806,360
Epigenes A,17.57,2874,367
Epigenes B,11.27,2826,345
Epigenes D,9.79,2882,346
Epigenes F,4.6,2750,366
Epigenes G,4.67,2768,336
Epigenes H,6.79,2779,328
Epigenes P,38.39,2793,392
Epimenides,22.56,2395,2095
Epimenides A,14.9,2397,2132
Epimenides B,10.22,2417,2106
Epimenides C,4.27,2439,2117
Epimenides S,24.09,2409,2107
[Eppinger],0,2469,1590
Eratosthenes,58.77,2699,1208
Eratosthenes A,5.67,2747,1147
Eratosthenes B,5.33,2741,1141
Eratosthenes C,5.19,2682,1170
Eratosthenes D,3.83,2706,1161
Eratosthenes E,3.83,2706,1153
Eratosthenes F,4.02,2721,1157
Eratosthenes H,3.47,2684,1227
Eratosthenes K,4.33,2732,1234
Eratosthenes M,3.53,2663,1216
Eratosthenes Z,0.57,2654,1220
Erlanger,10.94,3338,48
Erro,63.75,4457,1349
Erro D,27.78,4488,1329
Erro J,14.6,4469,1367
Erro K,15.79,4474,1379
Erro T,15.08,4431,1349
Erro V,17.16,4442,1339
Esclangon,15.29,3553,1096
Esnault-Pelterie,76.79,611,681
Espin,70.01,4629,990
Espin E,32.16,4665,985
Euclides,11.8,2407,1558
Euclides C,10.14,2399,1653
Euclides D,5.78,2467,1590
Euclides E,3.53,2478,1541
Euclides F,5.39,2340,1542
Euclides J,3.4,2423,1544
Euclides K,6,2484,1508
Euclides M,5.79,2428,1607
Euclides P,63.82,2437,1512
Euctemon,62.7,3369,220
Euctemon C,19.58,3499,222
Euctemon D,19.86,3499,207
Euctemon H,15.93,3299,221
Euctemon K,7.33,3335,225
Euctemon N,8.96,3407,233
Eudoxus,70.16,3140,732
Eudoxus A,13.47,3201,707
Eudoxus B,7.7,3158,709
Eudoxus D,9.36,3092,746
Eudoxus E,5.73,3219,730
Eudoxus G,6.61,3180,713
Eudoxus J,3.97,3205,787
Eudoxus U,3.48,3204,738
Eudoxus V,4.39,3181,751
Euler,26.03,2413,1068
Euler E,6.1,2335,1045
Euler F,5.27,2433,1102
Euler G,4.1,2442,1109
Euler H,3.93,2423,1035
Euler J,3.71,2376,1084
[Euler K],4.62,2370,1109
Euler L,3.91,2416,1098
[Euler P],11.33,2381,1121
Evans,69.4,740,1594
Evans Q,138.41,699,1619
Evdokimov,48.88,431,887
Evdokimov G,48.02,470,901
Evdokimov N,25.01,420,936
Evershed,65.28,328,875
Evershed C,46.7,371,836
Evershed D,53.27,381,826
Evershed E,68.52,345,872
Evershed R,32.87,298,886
Evershed S,47.24,275,888
Ewen,2.6,4823,1317
Fabbroni,10.55,3348,1141
Fabricius,78.9,3549,2124
Fabricius A,55.02,3590,2154
Fabricius B,16.55,3598,2137
Fabricius J,15.59,3601,2173
Fabry,179.44,4491,751
Fabry H,36.93,4561,768
Fabry X,28.31,4426,657
Fahrenheit,6.65,3867,1230
Fairouz,2.87,4527,1857
Falcon,0.12,3365,1115
Family Mountain,3.39,3365,1114
Faraday,69.03,3020,2119
Faraday A,19.99,3034,2105
Faraday C,28.49,3009,2133
Faraday D,13.47,3034,2140
Faraday G,29.62,3041,2175
Faraday H,11.91,3044,2162
Faraday K,6.71,3045,2123
Faustini,42.48,4229,2835
Fauth,11.94,2558,1340
Fauth A,8.72,2557,1344
Fauth B,3.46,2571,1347
Fauth C,3.89,2578,1356
Fauth D,3.79,2585,1344
Fauth E,2.53,2548,1354
Fauth F,2.45,2601,1354
Fauth G,3.01,2620,1356
Fauth H,3.76,2620,1364
Faye,38.02,2941,1782
Faye A,3.55,2930,1779
Faye B,3.87,2952,1802
Fechner,59.32,4880,2372
Fechner T,14.33,4845,2380
Fedorov,6.08,2287,988
Felix,1.45,2474,1039
Fényi,43.31,1199,2159
Fényi A,15.9,1208,2137
Fényi Y,18.72,1192,2137
Feoktistov,22.06,5128,948
Feoktistov X,24.52,5112,912
Fermat,37.77,3197,1803
Fermat A,17.49,3194,1789
Fermat B,10.62,3217,1809
Fermat C,14.68,3176,1778
Fermat D,12.4,3168,1764
Fermat E,6.88,3198,1759
Fermat F,4.61,3202,1794
Fermat G,7.01,3200,1751
Fermat H,5.04,3211,1810
Fermat P,34.14,3191,1819
Fermi,241.41,4852,1754
Fernelius,68.42,2958,2051
Fernelius A,29.63,2936,2054
Fernelius B,9.12,2946,2039
Fernelius C,6.65,2950,2063
Fernelius D,7.72,2979,2052
Fernelius E,5.57,2985,2054
Fersman,148.14,863,1154
Fesenkov,36.12,5042,1811
Fesenkov F,13.1,5078,1812
Fesenkov S,16.72,5020,1817
Feuillée,8.94,2729,1002
Fibiger,21.1,3474,62
Finsch,4.05,3220,1063
Finsen,72.98,36,2117
Finsen C,25.35,67,2092
Finsen G,29.44,72,2132
[Firdausi],6.11,2335,1045
Firmicus,56.81,3895,1324
Firmicus A,8.37,3919,1337
Firmicus B,17.23,3932,1323
Firmicus C,12.95,3943,1317
Firmicus D,11.48,3909,1346
Firmicus E,9.08,3898,1311
Firmicus F,9.24,3868,1336
Firmicus G,9.11,3870,1329
Firmicus H,7.83,3843,1321
Firmicus M,44.25,3946,1375
Firsov,51,4683,1373
Firsov K,57.77,4696,1396
Firsov P,15.3,4666,1398
Firsov Q,23.15,4648,1408
Firsov S,104.17,4644,1387
Firsov T,26.83,4627,1376
Firsov V,40.96,4659,1360
Fischer,30.48,5159,1312
Fitzgerald,104.21,126,1013
Fitzgerald B,24.15,148,976
Fitzgerald W,49.17,96,984
Fitzgerald Y,35.46,113,946
Fizeau,107.08,734,2371
Fizeau C,20.59,817,2337
Fizeau F,19.15,886,2371
Fizeau G,55.38,887,2384
Fizeau Q,26.9,695,2394
Fizeau S,64.08,633,2379
Flag,0.24,3127,1584
Flammarion,76.18,2820,1493
Flammarion A,3.58,2840,1471
Flammarion B,5.88,2807,1505
Flammarion C,4.29,2820,1472
Flammarion D,4.48,2804,1488
Flammarion T,33.11,2847,1485
Flammarion U,11.38,2857,1488
Flammarion W,6.13,2842,1474
Flammarion X,2.38,2831,1486
Flammarion Y,2.3,2829,1500
Flammarion Z,4.01,2856,1476
Flamsteed,19.34,2171,1512
Flamsteed A,11.39,2192,1566
Flamsteed B,9.29,2179,1535
Flamsteed C,9.1,2139,1528
Flamsteed D,6.65,2161,1491
Flamsteed E,2.08,2142,1499
Flamsteed F,5.53,2222,1516
Flamsteed G,42.9,2063,1516
Flamsteed H,4.29,2052,1534
Flamsteed J,5.21,2091,1547
Flamsteed K,3.4,2180,1490
Flamsteed L,3.76,2226,1495
Flamsteed M,4.52,2229,1477
Flamsteed P,112.24,2172,1492
Flamsteed S,3.61,2042,1496
Flamsteed T,23.1,2052,1490
Flamsteed U,4.62,2075,1498
Flamsteed X,2.82,2122,1477
Flamsteed Z,2.73,2114,1461
Flank,0.04,2601,1498
Fleming,126.37,4628,1201
Fleming D,24.71,4705,1171
Fleming N,23.13,4622,1237
Fleming W,51.88,4579,1155
Fleming Y,28.81,4612,1152
Florensky,69.03,4990,1033
Florey,69.06,2564,47
Focas,22.04,1377,1979
Focas U,9.47,1303,1963
Fontana,31.47,1971,1697
Fontana A,11.14,1981,1691
Fontana B,8.46,1977,1689
Fontana C,13.45,1965,1646
Fontana D,11.24,1960,1712
Fontana E,13.11,1952,1722
Fontana F,6.64,1921,1699
Fontana G,16.11,1931,1695
Fontana H,8.84,1951,1664
Fontana K,7.12,1961,1652
Fontana M,6.36,1957,1715
Fontana W,7.17,1944,1716
Fontana Y,6.06,1945,1707
Fontenelle,37.68,2577,425
Fontenelle A,21.52,2622,358
Fontenelle B,13.16,2512,449
Fontenelle C,12.96,2443,408
Fontenelle D,16.15,2505,438
Fontenelle F,11.07,2429,409
Fontenelle G,4.13,2586,487
Fontenelle H,6.11,2558,414
Fontenelle K,6.72,2628,325
Fontenelle L,5.15,2614,375
Fontenelle M,9.15,2418,430
Fontenelle N,8.3,2404,415
Fontenelle P,6.37,2604,413
Fontenelle R,4.91,2580,411
Fontenelle S,7.53,2450,395
Fontenelle T,6.59,2466,378
Fontenelle X,7.47,2435,471
[Fossa Casals],0,2880,1440
[Fossa Cauchy],0,2880,1440
Foster,37.02,616,1063
Foster H,27.37,647,1072
Foster L,31.24,631,1104
Foster P,35.19,584,1118
Foster S,46.27,580,1077
Foucault,25.08,2242,633
Fourier,51.57,2030,1925
Fourier A,32.47,2085,1923
Fourier B,10.96,2045,1929
Fourier C,13.81,2047,1897
Fourier D,20.18,2071,1944
Fourier E,14.13,2076,1899
Fourier F,14.43,2035,1901
Fourier G,10.49,2051,1910
Fourier K,13.14,2010,1921
Fourier L,4.52,2036,1923
Fourier M,3.62,2029,1926
Fourier N,9.74,1975,1976
Fourier P,9.62,1999,1938
Fourier R,7.81,2058,1988
Fowler,139.52,556,759
Fowler A,54.51,559,702
Fowler C,35.05,606,724
Fowler N,37.76,535,803
Fowler R,17.41,473,771
Fowler W,36.61,471,710
Fox,23.97,4450,1432
Fox A,12.51,4453,1416
Fracastorius,120.58,3409,1782
Fracastorius A,17.39,3463,1831
Fracastorius B,25.04,3476,1801
Fracastorius C,16.52,3432,1834
Fracastorius D,26.52,3374,1789
Fracastorius E,12.56,3376,1764
Fracastorius G,15.79,3494,1779
Fracastorius H,20.39,3369,1772
Fracastorius J,11.6,3478,1774
Fracastorius K,16.77,3435,1846
Fracastorius L,4.23,3411,1771
Fracastorius M,3.61,3407,1789
Fracastorius N,9.03,3423,1812
Fracastorius P,7.29,3413,1848
Fracastorius Q,7.81,3412,1843
Fracastorius R,5.23,3419,1822
Fracastorius S,4.47,3392,1744
Fracastorius T,13.73,3478,1758
Fracastorius W,6.65,3451,1803
Fracastorius X,6.87,3376,1809
Fracastorius Y,12.63,3391,1808
Fracastorius Z,10.08,3417,1838
Fra Mauro,96.76,2608,1537
Fra Mauro A,9.29,2545,1528
Fra Mauro B,6.96,2533,1504
Fra Mauro C,5.92,2533,1527
Fra Mauro D,4.46,2598,1517
Fra Mauro E,3.42,2611,1536
Fra Mauro F,3.07,2608,1548
Fra Mauro G,5.67,2619,1475
Fra Mauro H,5.61,2631,1506
Fra Mauro J,3.28,2582,1482
Fra Mauro K,6.08,2611,1481
Fra Mauro N,3.18,2601,1526
Fra Mauro P,2.95,2615,1527
Fra Mauro R,3.8,2630,1476
Fra Mauro T,2.5,2569,1473
Fra Mauro W,3.7,2611,1461
Fra Mauro X,19.65,2603,1512
Fra Mauro Y,3.45,2612,1506
Fra Mauro Z,4.75,2645,1501
Franck,11.91,3449,1079
Franklin,55.92,3642,820
Franklin C,15.09,3588,869
Franklin F,39.61,3643,842
Franklin G,6.66,3650,799
Franklin H,5.15,3580,846
Franklin K,19.84,3704,815
Franklin W,4.91,3579,835
Franz,25.48,3524,1175
Fraunhofer,57.75,3825,2072
Fraunhofer A,29.17,3866,2073
Fraunhofer B,33.08,3957,2111
Fraunhofer C,36.66,3914,2128
Fraunhofer D,24.99,3980,2131
Fraunhofer E,44.73,3865,2131
Fraunhofer F,15.92,3836,2108
Fraunhofer G,10.61,3814,2056
Fraunhofer H,42.77,3865,2092
Fraunhofer J,62.94,3895,2117
Fraunhofer K,17.2,3991,2121
Fraunhofer L,9,3982,2114
Fraunhofer M,22.41,3927,2094
Fraunhofer N,12.59,3905,2095
Fraunhofer R,12.52,3978,2136
Fraunhofer S,13.28,3997,2130
Fraunhofer T,8.12,3770,2046
Fraunhofer U,22.84,3923,2084
Fraunhofer V,23.79,3808,2064
Fraunhofer W,19.45,3884,2070
Fraunhofer X,5.75,3849,2076
Fraunhofer Y,13.23,3885,2082
Fraunhofer Z,14.1,3901,2079
Fredholm,13.39,3625,1146
Freud,2.85,2042,1027
Freundlich,83.16,5614,1040
Freundlich G,27.76,5662,1045
Freundlich Q,17.71,5564,1075
Freundlich R,21.82,5570,1058
Fridman (Friedmann),101.45,850,1640
Fridman (Friedmann) C,37.67,881,1610
Froelich,56.73,1094,160
Froelich M,30.1,1106,203
Frost,78.3,978,841
Frost N,45.27,967,884
Fryxell,17.62,1254,1780
Furnerius,135.03,3849,2016
Furnerius A,11.21,3824,1977
Furnerius B,21.75,3839,2007
Furnerius C,21.17,3804,1980
Furnerius D,16.39,3774,2033
Furnerius E,22.27,3796,1996
Furnerius F,52.06,3906,2018
Furnerius G,33.72,3926,2050
Furnerius H,44.01,3994,2041
Furnerius J,26.8,3902,1997
Furnerius K,36.19,3967,2050
Furnerius L,13.98,3998,2058
Furnerius N,9.97,3855,1977
Furnerius P,17.56,3867,2047
Furnerius Q,30.64,3956,2072
Furnerius R,15.75,3984,2079
Furnerius S,16.96,3967,2066
Furnerius T,10.19,3887,2046
Furnerius U,17.5,3973,2012
Furnerius V,59.18,3928,2012
Furnerius W,19.96,4016,2037
Furnerius X,8.84,3895,1982
Furnerius Y,11.78,3920,1987
Furnerius Z,8.7,3887,1976
Gadomski,65.66,522,861
Gadomski A,30.82,537,828
Gadomski X,37.67,506,839
Gagarin,261.83,5270,1755
Gagarin G,13.73,5289,1768
Gagarin M,17.58,5267,1816
Gagarin T,26.42,5196,1749
Gagarin Z,26.85,5274,1685
Galen,9.18,2959,1089
Galilaei,15.99,1875,1272
Galilaei A,11.17,1871,1253
Galilaei B,15.91,1796,1257
Galilaei D,0.77,1876,1300
Galilaei E,7.12,1889,1217
Galilaei F,2.87,1819,1243
Galilaei G,0.81,1804,1238
Galilaei H,6.47,1779,1255
Galilaei J,3.6,1887,1232
Galilaei K,2.65,1875,1233
Galilaei L,3.37,1942,1228
Galilaei M,3.24,1969,1228
Galilaei S,2.72,1844,1193
Galilaei T,1.58,1896,1181
Galilaei V,2.72,1914,1166
Galilaei W,4.37,1910,1155
Galle,20.96,3237,546
Galle A,5.77,3236,576
Galle B,7.01,3161,551
Galle C,11.34,3272,515
Galois,231.97,432,1663
Galois A,52.91,441,1656
Galois B,20.25,452,1615
Galois C,22.99,472,1632
Galois F,13.59,537,1655
Galois H,17.61,467,1676
Galois L,49.15,450,1681
Galois M,16.53,425,1683
Galois Q,133.6,409,1678
Galois S,18.76,398,1669
Galois U,36.7,404,1644
Galvani,76.83,1527,648
Galvani B,12.71,1459,649
Galvani D,9.07,1471,683
Gambart,24.68,2636,1425
Gambart A,11.56,2580,1425
Gambart B,10.83,2695,1405
Gambart C,11.67,2691,1387
Gambart D,4.78,2596,1386
Gambart E,4.07,2604,1423
Gambart F,4.52,2609,1439
Gambart G,5.49,2687,1409
Gambart H,4.02,2710,1389
Gambart J,7.16,2589,1451
Gambart K,3.94,2652,1377
Gambart L,3.8,2636,1388
Gambart M,3.93,2692,1354
Gambart N,4.22,2641,1449
Gambart R,3.45,2547,1451
Gambart S,2.4,2668,1441
Gamow,113.92,5194,395
Gamow A,27.77,5252,366
Gamow B,24.54,5262,379
Gamow U,32,5066,378
Gamow V,44.96,5108,382
Gamow Y,26.77,5173,357
Ganskiy (Hansky),42.11,4432,1594
Ganskiy (Hansky) F,8.88,4464,1595
[Ganskiy (Hansky) H],0,4475,1611
Ganskiy (Hansky) K,11.78,4454,1641
Ganskiy (Hansky) M,12.52,4433,1632
Ganskiy (Hansky) S,20.65,4396,1603
Ganswindt,77.52,4659,2711
Garavito,81.05,5388,2195
Garavito C,23.5,5426,2157
Garavito D,28.42,5422,2182
Garavito Q,45.93,5343,2230
Garavito Y,52.89,5377,2168
Gardner,17.62,3421,1156
Gärtner,101.79,3436,492
Gärtner A,12.73,3484,469
Gärtner C,8.47,3377,488
Gärtner D,7.66,3423,504
Gärtner E,4.74,3581,455
Gärtner F,13.85,3364,520
Gärtner G,23.42,3517,486
Gärtner M,10.85,3472,552
Gassendi,111.39,2241,1721
Gassendi A,32.22,2243,1689
Gassendi B,24.66,2230,1675
Gassendi E,7.14,2182,1735
Gassendi F,7.79,2160,1680
Gassendi G,7.35,2165,1708
Gassendi J,9.11,2286,1786
Gassendi K,5.62,2180,1740
Gassendi L,5.32,2211,1766
Gassendi M,3.07,2254,1738
Gassendi N,3.74,2251,1729
Gassendi O,10.34,2318,1791
Gassendi P,2.34,2228,1717
Gassendi R,4.28,2274,1791
Gassendi T,9.53,2313,1745
Gassendi W,6.36,2180,1723
Gassendi Y,5,2264,1775
Gaston,2.02,2337,946
Gator,0.85,3129,1583
Gaudibert,33.14,3485,1615
Gaudibert A,17.71,3487,1635
Gaudibert B,20.96,3497,1637
Gaudibert C,8.04,3485,1625
Gaudibert D,4.03,3461,1610
Gaudibert H,10.33,3468,1661
Gaudibert J,9.98,3507,1619
Gauricus,79.64,2676,1983
Gauricus A,37.22,2663,2010
Gauricus B,21.76,2684,2006
Gauricus C,9.58,2708,2004
Gauricus D,12.3,2697,2002
Gauricus E,6.69,2690,1961
Gauricus F,12.27,2677,1970
Gauricus G,18.41,2703,1984
Gauricus H,8.48,2666,2052
Gauricus J,8.97,2688,1957
Gauricus K,5.33,2656,1974
Gauricus L,4.2,2658,1985
Gauricus M,5.25,2661,1991
Gauricus N,6.99,2676,1959
Gauricus P,5.15,2680,2001
Gauricus R,5.87,2667,1998
Gauricus S,14.59,2717,1983
Gauss,170.72,4145,864
Gauss A,20.7,4204,855
Gauss B,35.46,4186,864
Gauss C,30,4035,804
Gauss D,25.11,4062,810
Gauss E,10.45,4123,874
Gauss F,18,4134,883
Gauss G,18.01,4144,892
Gauss H,12.13,4110,910
Gauss J,15.82,4042,791
Gauss W,18.5,4164,886
Gavrilov,61.62,4980,1161
Gavrilov A,25.89,4995,1122
Gavrilov K,38.81,5005,1200
Gay-Lussac,25.4,2547,1218
Gay-Lussac A,15.25,2554,1229
Gay-Lussac B,3.42,2541,1181
Gay-Lussac C,4.71,2519,1193
Gay-Lussac D,5.33,2543,1207
Gay-Lussac F,4.61,2566,1216
Gay-Lussac G,4.73,2578,1218
Gay-Lussac H,5.01,2507,1225
Gay-Lussac J,2.28,2530,1258
Gay-Lussac N,2.36,2545,1238
G. Bond,19.05,3461,922
G. Bond A,9.19,3470,935
G. Bond B,32.38,3435,961
G. Bond C,46.65,3436,987
G. Bond G,27.32,3476,916
G. Bond K,12.47,3493,926
Geber,44.68,3102,1751
Geber A,12.6,3115,1789
Geber B,17.96,3087,1744
Geber C,10.02,3118,1795
Geber D,4.53,3069,1748
Geber E,5.63,3087,1769
Geber F,4.76,3090,1759
Geber H,2.91,3080,1728
Geber J,3.62,3134,1761
Geber K,5.12,3049,1722
Geiger,36.63,5415,1670
Geiger K,10.21,5434,1694
Geiger L,6.21,5424,1698
Geiger R,40.35,5383,1688
Geiger Y,28.24,5410,1639
Geissler,17.39,4104,1482
Geminus,81.98,3787,889
Geminus A,14.72,3709,936
Geminus B,10.24,3714,894
Geminus C,14.57,3819,898
Geminus D,15.99,3637,951
Geminus E,55.48,3657,899
Geminus F,21.78,3698,927
Geminus G,14.84,3657,947
Geminus H,13.5,3661,935
Geminus M,10.68,3656,930
Geminus N,25.13,3644,937
Geminus W,5.62,3639,892
Geminus Z,26.95,3626,948
Gemma Frisius,88.54,3094,1989
Gemma Frisius A,65.1,3122,2013
Gemma Frisius B,40.43,3156,2009
Gemma Frisius C,32.03,3180,2011
Gemma Frisius D,27.67,3054,1990
Gemma Frisius E,18.48,3084,2037
Gemma Frisius F,8.94,3045,2014
Gemma Frisius G,36.5,3063,1974
Gemma Frisius H,25.5,3075,1958
Gemma Frisius J,12.91,3169,2002
Gemma Frisius K,9.89,3055,2040
Gemma Frisius L,6.15,3069,1997
Gemma Frisius M,4.63,3079,1989
Gemma Frisius O,4.9,3085,1961
Gemma Frisius P,4.18,3084,1949
Gemma Frisius Q,9.35,3116,2013
Gemma Frisius R,4.47,3125,2034
Gemma Frisius S,4.59,3120,2004
Gemma Frisius T,7.97,3143,1999
Gemma Frisius U,8.04,3148,1994
Gemma Frisius W,14.04,3092,2031
Gemma Frisius X,14.79,3133,1995
Gemma Frisius Y,27.84,3096,2041
Gemma Frisius Z,9.7,3034,2003
Gena,0.2,2320,827
Gerard,98.78,1592,727
Gerard A,17.31,1564,719
Gerard B,14.04,1471,699
Gerard C,29.36,1611,707
Gerard D,5.93,1600,702
Gerard E,5.28,1584,728
Gerard F,5.39,1564,740
Gerard G,26.9,1468,712
Gerard H,12.25,1491,728
Gerard J,9.35,1464,691
Gerard K,5.85,1644,737
Gerard L,4.5,1656,748
Gerard Q Inner,67.32,1550,695
Gerard Q Outer,192.48,1527,696
Gerasimovich,90.19,905,1807
Gerasimovich D,25.56,928,1799
Gerasimovich R,52.08,858,1828
Gernsback,47.2,4472,2024
Gernsback H,48.69,4531,2055
Gernsback J,18.74,4509,2045
Gibbs,78.76,4228,1734
Gibbs D,13.61,4254,1650
Gilbert,100.25,4099,1491
Gilbert J,35.44,4043,1509
Gilbert K,39.36,4051,1531
Gilbert P,19.53,4088,1454
Gilbert S,17.27,4088,1469
Gilbert V,15.82,4156,1461
Gilbert W,21.78,4141,1458
Gill,63.9,4095,2460
Gill A,13.55,4052,2455
Gill B,30.12,4007,2429
Gill C,32.6,3965,2439
Gill D,16.02,4160,2456
Gill E,14,4008,2453
Gill F,24.55,3930,2463
Gill G,35.3,3981,2458
Gill H,8.59,4016,2465
Ginzel,53.23,4438,1212
Ginzel G,44.22,4481,1222
Ginzel H,46.16,4480,1241
Ginzel L,27.99,4445,1231
Gioja,42.47,2908,106
Giordano Bruno,22.13,4526,864
Glaisher,15.92,3669,1229
Glaisher A,19.16,3692,1235
Glaisher B,23.05,3682,1240
Glaisher E,20.81,3667,1238
Glaisher F,7.33,3679,1222
Glaisher G,18.89,3672,1242
Glaisher H,4.82,3671,1220
Glaisher L,6.99,3660,1225
Glaisher M,5.84,3657,1230
Glaisher N,6.87,3641,1231
Glaisher V,12.99,3680,1264
Glaisher W,48.01,3642,1239
Glauber,15.24,5163,1259
